,ID,post_date,post_category,post_content,post_title,post_excerpt,post_name,post_content_src,post_content_title
234,253,2007-11-08 01:25:19,0,"<img src=""comics/comic110807.jpg"" title=""Just fake it"" />",I Think I'm Getting Sick,,i-think-im-getting-sick,comic110807.jpg,Just fake it
235,254,2007-11-09 01:09:27,0,"<img src =""comics/comic110907.jpg"" title=""A likely story"" />",Let's Go,,lets-go,comic110907.jpg,A likely story
236,255,2007-11-12 01:07:17,0,"<img src=""comics/comic111207.jpg"" title=""It's a mathematically proven fact that as you become older and body-less, your brain slows down."" />",I've Really Been Grooving,,ive-really-been-grooving,comic111207.jpg,"It's a mathematically proven fact that as you become older and body-less, your brain slows down."
237,256,2007-11-13 01:31:30,0,"<img src=""comics/comic111307.jpg"" title=""somebody's always gotta be that guy with the travelers checks"" />",The Marketplace,,the-marketplace,comic111307.jpg,somebody's always gotta be that guy with the travelers checks
238,257,2007-11-14 01:52:12,0,"<img src=""comics/comic111407.jpg"" title=""Money is delicious"" />",Give Me Your Lunch Money,,give-me-your-lunch-money,comic111407.jpg,Money is delicious
239,258,2007-11-15 01:46:04,0,"<img src=""comics/comic111507.jpg"" title=""Way to kick him when he's down, SW"" />",Intense Intents,,intense-intents,comic111507.jpg,"Way to kick him when he's down, SW"
240,259,2007-11-16 01:24:47,0,"<img src=""comics/comic111607.jpg"" title=""The truth is tough."" />","So, Have We Just About Given Up",,so-have-we-just-about-given-up,comic111607.jpg,The truth is tough.
241,260,2007-11-19 01:02:12,0,"<img src=""comics/comic111907.jpg"" title=""ever get the feeling that you missed something?"" />",Poor Guy,,poor-guy,comic111907.jpg,ever get the feeling that you missed something?
242,261,2007-11-20 01:59:02,0,"<img src=""comics/comic112007.jpg"" title=""Not even a hint"" />",Whoa... Just Heard The News,,whoa-just-heard-the-news,comic112007.jpg,Not even a hint
243,262,2007-11-21 01:25:46,0,"<img src=""comics/comic112107.jpg""  title=""Will the real robot please stand up"" />",What A Lonely Existence,,what-a-lonely-existence,comic112107.jpg,Will the real robot please stand up
244,263,2007-11-22 01:29:58,0,"<img src=""/comics/comic112207.jpg"" title=""I wonder how it's done"" />",A Neat Trick,,a-neat-trick,comic112207.jpg,I wonder how it's done
245,264,2007-11-23 01:01:52,0,"<img src=""/comics/comic112307.jpg"" title=""sometimes not having to talk is nice"" />",Good Times,,good-times,comic112307.jpg,sometimes not having to talk is nice
246,265,2007-11-26 01:27:44,0,"<img src=""comics/comic112607.jpg"" title=""It was a pretty bad joke"" />",You Ever Get Cramped In There?,,you-ever-get-cramped-in-there,comic112607.jpg,It was a pretty bad joke
247,266,2007-11-27 01:18:11,0,"<img src=""/comics/comic112707.jpg"" title=""it's a metaphor"" />",The Price Of Money,,the-price-of-money,comic112707.jpg,it's a metaphor
248,267,2007-11-28 01:43:15,0,"<img src=""comics/comic112807.jpg"" title=""Sleep is phenomenally important for mental well being. The walrus is applaudingly calm in the face of imminent failure."" />",What Have You Done,,what-have-you-done,comic112807.jpg,Sleep is phenomenally important for mental well being. The walrus is applaudingly calm in the face of imminent failure.
249,268,2007-11-29 01:37:42,0,"<img src=""/comics/comic112907.jpg"" title=""I hope it's the meaning of life"" />",Brains And Other Sensitive Topics,,brains-and-other-sensitive-topics,comic112907.jpg,I hope it's the meaning of life
250,269,2007-11-30 01:02:28,0,"<img src=""comics/comic113007.jpg"" title=""There is eloquence in the walrus"" />",Oh man oh man,,oh-man-oh-man,comic113007.jpg,There is eloquence in the walrus
251,270,2007-12-03 01:26:12,0,"<img src=""/comics/comic120307.jpg"" title=""now available at your local pharmacy"" />",The Modestest,,the-modestest,comic120307.jpg,now available at your local pharmacy
252,271,2007-12-04 01:30:13,0,"<img src=""comics/comic120407.jpg"" title=""Cabin fever has a nasty side effect of producing stupid conversation"" />",What's Up Dingleberry,,whats-up-dingleberry,comic120407.jpg,Cabin fever has a nasty side effect of producing stupid conversation
253,272,2007-12-05 01:01:36,0,"<img src=""/comics/comic120507.jpg"" title=""i guess i just thought it was obvious"" />",Chessmaster 3000,,chessmaster-3000,comic120507.jpg,i guess i just thought it was obvious
254,273,2007-12-06 01:36:39,0,"<img src=""comics/comic120607.jpg"" title=""Slick"" />",Marcel,,marcel,comic120607.jpg,Slick
255,274,2007-12-07 01:23:49,0,"<img src=""/comics/comic120707.jpg"" title=""it hurts so good"" />",All My Mothers,,all-my-mothers,comic120707.jpg,it hurts so good
256,275,2007-12-10 01:58:23,0,"<img src=""comics/comic121007.jpg"" title=""They're both machines, too. I guess."" />",I Am A Fridge,,i-am-a-fridge,comic121007.jpg,"They're both machines, too. I guess."
257,276,2007-12-11 01:29:55,0,"<img src=""/comics/comic121107.jpg"" title=""he's a sly fellow"" />",A Tricky Fridge,,a-tricky-fridge,comic121107.jpg,he's a sly fellow
258,277,2007-12-12 01:21:55,0,"<img src=""comics/comic121207.jpg"" title=""Best not to get in the middle of these things"" />",I Don't Think We've Met,,i-dont-think-weve-met,comic121207.jpg,Best not to get in the middle of these things
259,278,2007-12-13 01:01:47,0,"<img src=""comics/comic121307.jpg"" title=""Anyone else notice that fortune cookies have been going downhill lately?  Half the time, they're not even fortunes.  The other day I got a fortunes cookie that said &quot;A penny saved is a penny earned&quot;.  I don't know about you, but I don't eat fortune cookies because I want to be beaten over the head with dated maxims that make me feel guilty about spending money."" />",Fortune Cookies Are Dumb,,fortune-cookies-are-dumb,comic121307.jpg,"Anyone else notice that fortune cookies have been going downhill lately?  Half the time, they're not even fortunes.  The other day I got a fortunes cookie that said ""A penny saved is a penny earned"".  I don't know about you, but I don't eat fortune cookies because I want to be beaten over the head with dated maxims that make me feel guilty about spending money."
260,279,2007-12-14 01:31:58,0,"<img src=""comics/comic121407.jpg"" title=""It rarely progresses this far"" />",I Heard You've Been Spreading Lies,,i-heard-youve-been-spreading-lies,comic121407.jpg,It rarely progresses this far
261,280,2007-12-17 01:27:29,0,"<img src=""comics/comic121707.jpg"" title=""What a buzzkill"" />",A Funny Joke,,a-funny-joke,comic121707.jpg,What a buzzkill
262,281,2007-12-18 01:24:43,0,"<img src=""comics/comic121807.jpg"" title=""Walrii are known for their breakdancing skills"" />",Lets Dance,,lets-dance,comic121807.jpg,Walrii are known for their breakdancing skills
263,282,2007-12-19 01:54:12,0,"<img src=""comics/comic121907.jpg"" title=""dumbest thing i've ever heard"" />",Making A Mockery,,making-a-mockery,comic121907.jpg,dumbest thing i've ever heard
264,283,2007-12-20 01:36:11,0,"<img src=""comics/comic122007.jpg"" title=""More like drawing blood from a fridge..."" />",Where Have You Been,,where-have-you-been,comic122007.jpg,More like drawing blood from a fridge...
265,284,2007-12-21 01:24:51,0,"<img src=""comics/comic122107.jpg"" title=""when in Rome"" />",It Is Time,,it-is-time,comic122107.jpg,when in Rome
266,285,2007-12-24 01:54:46,0,"<img src=""comics/comic122407.jpg"" title=""It is a scientifically proven fact that fridges regret nothing"" />",Did You Hear? It's Time,,did-you-hear-its-time,comic122407.jpg,It is a scientifically proven fact that fridges regret nothing
267,286,2007-12-26 01:55:36,0,"<img src=""comics/comic122607.jpg"" title=""bagel bagel bagel fridge bagel"" />",Thank The Lord! Food Besides Bagels!,,thank-the-lord-food-besides-bagels,comic122607.jpg,bagel bagel bagel fridge bagel
268,287,2007-12-28 01:57:18,0,"<img src=""comics/comic122807.jpg"" title=""He might even mean the Chinese New Year"" />",You Wanna Hear My New Years Resolution?,,you-wanna-hear-my-new-years-resolution,comic122807.jpg,He might even mean the Chinese New Year
269,288,2007-12-25 01:16:59,0,"<img src=""comics/comic122507.jpg"" title=""Robots are immune to the spirit of Christmas and various other tidings of joy and goodwill"" />",The Carolers,,the-carolers,comic122507.jpg,Robots are immune to the spirit of Christmas and various other tidings of joy and goodwill
270,289,2007-12-27 01:24:46,0,"<img src=""comics/comic122707.jpg"" title=""I think if I were a walrus that'd get old pretty fast"" />",The Fool On The Hill,,the-fool-on-the-hill,comic122707.jpg,I think if I were a walrus that'd get old pretty fast
271,290,2007-12-31 01:04:37,0,"<img src=""comics/comic123107.jpg"" title=""I'm guessing smiley and the robot beat him out"" />",The Question,,the-question,comic123107.jpg,I'm guessing smiley and the robot beat him out
272,291,2008-01-01 01:22:38,0,"<img src=""comics/comic010108.jpg"" title=""oops"" />",Dropping the Ball,,dropping-the-ball,comic010108.jpg,oops
273,292,2008-01-02 01:52:33,0,"<img src=""comics/comic010208.jpg"" title=""desperate squids are known to bluff with wild abandon"" />",The Vicissitudes Of Friendship,,the-vicissitudes-of-friendship,comic010208.jpg,desperate squids are known to bluff with wild abandon
274,293,2008-01-03 01:06:21,0,"<img src=""comics/comic010308.jpg"" title=""We've been avoiding you"" />",Haven't Seen You In A While,,havent-seen-you-in-a-while,comic010308.jpg,We've been avoiding you
275,294,2008-01-04 01:07:20,0,"<img src=""comics/comic010408.jpg"" title=""The fridge makes the most sense"" />",The Nature of Infallibility,,the-nature-of-infallibility,comic010408.jpg,The fridge makes the most sense
276,295,2008-01-07 01:13:28,0,"<img src=""comics/comic010708.jpg"" title=""Still waters run deep"" />",Self-Actualization,,self-actualization,comic010708.jpg,Still waters run deep
277,296,2008-01-08 01:58:36,0,"<img src=""comics/comic010808.jpg"" title=""Settle down, gentlemen... everyone can be a fridge"" />","No, I Am A Fridge",,no-i-am-a-fridge,comic010808.jpg,"Settle down, gentlemen... everyone can be a fridge"
278,297,2008-01-09 01:32:23,0,"<img src=""comics/comic010908.jpg"" title=""The sad thing is that tomorrow they'll wake up and they'll still be fridges"" />",I Am Also A Fridge,,i-am-also-a-fridge,comic010908.jpg,The sad thing is that tomorrow they'll wake up and they'll still be fridges
279,298,2008-01-10 01:31:35,0,"<img src=""comics/comic011008.jpg"" title=""Not everyone can be a fridge"" />",Not A Fridge,,not-a-fridge,comic011008.jpg,Not everyone can be a fridge
280,299,2008-01-11 01:24:24,0,"<img src=""comics/comic011108.jpg"" title=""Your lips will be my...never mind"" />",Mission Impossible,,mission-impossible,comic011108.jpg,Your lips will be my...never mind
281,300,2008-01-14 01:10:27,0,"<img src=""comics/comic011408.jpg"" title=""You can't turn your back on fridges"" />",Pulling A Fast One,,pulling-a-fast-one,comic011408.jpg,You can't turn your back on fridges
282,301,2008-01-15 01:04:24,0,"<img src=""comics/comic011508.jpg"" title=""it's a pretty obvious joke"" />",Natural Tendencies,,natural-tendencies,comic011508.jpg,it's a pretty obvious joke
283,302,2008-01-16 01:38:25,0,"<img src=""comics/comic011608.jpg"" title=""We all have our moving parts"" />",Burp,,burp,comic011608.jpg,We all have our moving parts
284,303,2008-01-17 01:22:49,0,"<img src=""comics/comic011708.jpg"" title=""Freudian"" />",Keep It Down,,keep-it-down,comic011708.jpg,Freudian
285,304,2008-01-18 01:13:46,0,"<img src=""comics/comic011808.jpg"" title=""I wonder if Siamese twins ever fight over who's cooler"" />","Well Hello There, Fridge",,well-hello-there-fridge,comic011808.jpg,I wonder if Siamese twins ever fight over who's cooler
286,305,2008-01-21 01:14:40,0,"<img src=""comics/comic012108.jpg"" title=""You run out of things to say after a while"" />",The Prince And The Pauper,,the-prince-and-the-pauper,comic012108.jpg,You run out of things to say after a while
287,306,2008-01-22 01:28:18,0,"<img src=""comics/comic012208.jpg"" title=""They can cooperate when they want to"" />",Good Cop Bad Cop,,good-cop-bad-cop,comic012208.jpg,They can cooperate when they want to
288,307,2008-01-23 01:53:13,0,"<img src=""comics/comic012308.jpg"" title=""Just minding his own business"" />",Suspicious Behavior,,suspicious-behavior,comic012308.jpg,Just minding his own business
289,308,2008-01-24 01:36:07,0,"<img src=""comics/comic012408.jpg"" title=""Besides, the damage is done"" />",Nothing But Flowers,,nothing-but-flowers,comic012408.jpg,"Besides, the damage is done"
290,309,2008-01-25 01:45:55,0,"<img src=""comics/comic012508.jpg"" title=""He does look a little fat"" />",Hey... Where's Your Wig?,,hey-wheres-your-wig,comic012508.jpg,He does look a little fat
291,310,2008-01-28 01:02:44,0,"<img src=""/comics/comic012808.jpg"" title=""The best form of awkwardness"" />",SingSong,,singsong,comic012808.jpg,The best form of awkwardness
292,311,2008-01-29 01:16:01,0,"<img src=""comics/comic012908.jpg"" title=""it never stops being funny"" />",A Stand Up Guy,,a-stand-up-guy,comic012908.jpg,it never stops being funny
293,312,2008-01-30 01:23:09,0,"<img src=""/comics/comic013008.jpg"" title=""Snakecharmer"" />",Hey Baby,,hey-baby,comic013008.jpg,Snakecharmer
294,313,2008-01-31 01:03:12,0,"<img src=""comics/comic013108.jpg"" title=""It's not easy being a free thinker"" />",The Magician,,the-magician,comic013108.jpg,It's not easy being a free thinker
295,315,2008-02-01 01:11:07,0,"<img src=""comics/comic020108.jpg"" title=""Innuendo..."" />",What'd You Do This Time,,whatd-you-do-this-time-2,comic020108.jpg,Innuendo...
296,316,2008-02-04 01:14:42,0,"<img src=""comics/comic020408.jpg"" title=""Gotta respect a guy's privacy"" />",Summer Camp,,summer-camp,comic020408.jpg,Gotta respect a guy's privacy
297,317,2008-02-05 01:19:46,0,"<img src=""comics/comic020508.jpg"" title=""Direct. To The Point."" />",Why Do I Still Talk To You?,,why-do-i-still-talk-to-you,comic020508.jpg,Direct. To The Point.
298,318,2008-02-06 01:46:41,0,"<img src=""comics/comic020608.jpg"" title=""A violation of personal space and time"" />",So You're Still Here,,so-youre-still-here,comic020608.jpg,A violation of personal space and time
299,319,2008-02-07 01:13:34,0,"<img src=""comics/comic020708.jpg"" title=""He's really racking them up over there""/>",Believe The Impassable,,believe-the-impassable,comic020708.jpg,He's really racking them up over there
300,320,2008-02-08 01:27:16,0,"<img src=""comics/comic020808.jpg"" title=""At least he acknowledged it"" />",A Comic About Nothing,,a-comic-about-nothing,comic020808.jpg,At least he acknowledged it
301,321,2008-02-11 01:20:38,0,"<img src=""comics/comic021108.jpg"" title=""They could make frozen pizza too"" />",Sure Is Lonely Out Here,,sure-is-lonely-out-here,comic021108.jpg,They could make frozen pizza too
302,322,2008-02-12 01:19:23,0,"<img src=""comics/comic021208.jpg"" title=""how about some fish sticks?"" />",So What Else You Got Down There?,,so-what-else-you-got-down-there,comic021208.jpg,how about some fish sticks?
303,323,2008-02-13 01:32:27,0,"<img src=""comics/comic021308.jpg"" title=""Imaginary cars"" />",Vroom,,vroom,comic021308.jpg,Imaginary cars
304,324,2008-02-14 01:52:17,0,"<img src=""comics/comic021408.jpg"" title=""Gosh, he must be really tired"" />",Dog Tired,,dog-tired,comic021408.jpg,"Gosh, he must be really tired"
305,325,2008-02-15 01:29:41,0,"<img src=""comics/comic021508.jpg"" title=""It's the thought that counts."" />",Happy Valentine's Day,,happy-valentines-day,comic021508.jpg,It's the thought that counts.
306,326,2008-02-18 01:15:21,0,"<img src=""comics/comic021808.jpg"" title=""It's easy to sneak up on people in space because there's no sound.  That's why they use speech bubbles to communicate"" />",Monkey Business,,monkey-business,comic021808.jpg,It's easy to sneak up on people in space because there's no sound.  That's why they use speech bubbles to communicate
307,327,2008-02-19 01:44:01,0,"<img src=""comics/comic021908.jpg"" title=""He can't raise his arms"" />",How Long,,how-long,comic021908.jpg,He can't raise his arms
308,328,2008-02-20 01:55:01,0,"<img src=""comics/comic022008.jpg"" title=""Like a high-tech basilisk"" />",Of Stocks and Bonds,,of-stocks-and-bonds,comic022008.jpg,Like a high-tech basilisk
309,329,2008-02-21 01:42:22,0,"<img src=""comics/comic022108.jpg"" title=""Maybe it's foreign"" />",Where'd You Get Your Name,,whered-you-get-your-name,comic022108.jpg,Maybe it's foreign
310,330,2008-02-22 01:28:48,0,"<img src=""comics/comic022208.jpg"" title=""Never trust a psychiatrist"" />",Tough Love,,tough-love,comic022208.jpg,Never trust a psychiatrist
311,331,2008-02-25 01:22:57,0,"<img src=""comics/comic022508.jpg"" title=""He could always use his head"" />",I Could Probably Get You Out Of There,,i-could-probably-get-you-out-of-there,comic022508.jpg,He could always use his head
312,332,2008-02-26 01:40:52,0,"<img src=""comics/comic022608.jpg"" title=""is it sarcasm? i can't tell""/>",Magnetic Personalities,,magnetic-personalities,comic022608.jpg,is it sarcasm? i can't tell
313,333,2008-02-27 01:08:54,0,"<img src=""comics/comic022708.jpg"" title=""Perhaps the broadest appeal of all"" />",We're Getting A Magnet Kit,,were-getting-a-magnet-kit,comic022708.jpg,Perhaps the broadest appeal of all
314,334,2008-02-28 01:08:48,0,"<img src=""comics/comic022808.jpg"" title=""not much of an explanation"" />",Something To Lift You Up,,something-to-lift-you-up,comic022808.jpg,not much of an explanation
315,335,2008-02-29 01:15:31,0,"<img src=""comics/comic022908.jpg"" title=""..."" />",A Self-Made Man,,a-self-made-man,comic022908.jpg,...
316,336,2008-03-03 01:27:52,0,"<img src=""comics/comic030308.jpg"" title=""Machines don't have birthdays"" />",It's My Birthday,,its-my-birthday,comic030308.jpg,Machines don't have birthdays
317,337,2008-03-04 01:37:15,0,"<img src=""comics/comic030408.jpg"" title=""The truth comes out"" />",A Wonderful Existence,,a-wonderful-existence,comic030408.jpg,The truth comes out
318,338,2008-03-05 01:13:31,0,"<img src=""comics/comic030508.jpg"" title=""So that's where he's been!"" />",Paper (No Plastic),,paper-no-plastic,comic030508.jpg,So that's where he's been!
319,339,2008-03-06 01:21:37,0,"<img src=""comics/comic030608.jpg"" title=""A moose a day keeps the horses away"" />",Where's Your Horse,,wheres-your-horse,comic030608.jpg,A moose a day keeps the horses away
320,340,2008-03-07 01:14:26,0,"<img src=""comics/comic030708.jpg"" title=""zing!"" />",Dulcet Tones,,dulcet-tones,comic030708.jpg,zing!
321,341,2008-03-10 01:37:37,0,"<img src=""comics/comic031008.jpg"" title=""The thought's what counts here"" />",The Imaginary Chess Set,,the-imaginary-chess-set,comic031008.jpg,The thought's what counts here
322,342,2008-03-11 01:24:41,0,"<img src=""comics/comic031108.jpg"" title=""and it will not be me ok"" />",Ok,,ok,comic031108.jpg,and it will not be me ok
323,343,2008-03-12 01:05:23,0,"<img src=""/comics/comic031208.jpg"" title=""This is normal"" />",Major General,,major-general,comic031208.jpg,This is normal
324,344,2008-03-13 01:16:48,0,"<img src=""comics/comic031308.jpg"" title=""this imagery is killing me ok"" />",The Mighty Llama,,the-mighty-llama,comic031308.jpg,this imagery is killing me ok
325,345,2008-03-14 01:01:00,0,"<img src=""comics/comic031408.jpg"" title=""I guess he ate too much pi"" />",When Nature Calls,,when-nature-calls,comic031408.jpg,I guess he ate too much pi
326,346,2008-03-17 01:57:26,0,"<img src=""comics/comic031708.jpg"" title=""The war of cattle"" />",No Cattle,,no-cattle,comic031708.jpg,The war of cattle
327,347,2008-03-18 01:20:37,0,"<img src=""comics/comic031808.jpg"" title=""They have standing scrabble plans every thursday afternoon"" />",Faux Pas,,faux-pas,comic031808.jpg,They have standing scrabble plans every thursday afternoon
328,348,2008-03-19 01:02:02,0,"<img src=""comics/comic031908.jpg"" title=""And the beat goes on"" />",Boy Howdy I'm Tired,,boy-howdy-im-tired,comic031908.jpg,And the beat goes on
329,349,2008-03-20 01:45:39,0,"<img src=""comics/comic032008.jpg"" title=""Dimensions are strange"" />",That Was Pretty Weird,,that-was-pretty-weird,comic032008.jpg,Dimensions are strange
330,350,2008-03-21 01:45:16,0,"<img src=""comics/comic032108.jpg"" title=""not that being an interior designer isn't noble and beyond reproach, of course"" />",The Alchemical Brothers,,the-alchemical-brothers,comic032108.jpg,"not that being an interior designer isn't noble and beyond reproach, of course"
331,351,2008-03-24 01:06:37,0,"<img src=""comics/comic032408.jpg"" title=""I call it 'method writing'"" />",Writer's Block,,writers-block,comic032408.jpg,I call it 'method writing'
332,352,2008-03-25 01:07:09,0,"<img src=""comics/comic032508.jpg"" title=""Down goes 30, up comes 15"" />",Poker Buddies,,poker-buddies,comic032508.jpg,"Down goes 30, up comes 15"
333,353,2008-03-26 01:28:26,0,"<img src=""comics/comic032608.jpg"" title=""Gotta give that a rest..."" />",More About The Infinite Loop,,more-about-the-infinite-loop,comic032608.jpg,Gotta give that a rest...
334,354,2008-03-27 01:33:22,0,"<img src=""comics/comic032708.jpg"" title=""No, it's nothing.  Just keep cooking"" />",The Watcher,,the-watcher,comic032708.jpg,"No, it's nothing.  Just keep cooking"
335,355,2008-03-28 01:04:31,0,"<img src=""comics/comic032808.jpg"" title=""Also, turning japanese"" />",Going Crazy,,going-crazy,comic032808.jpg,"Also, turning japanese"
336,356,2008-03-31 01:18:56,0,"<img src=""comics/comic033108.jpg"" title=""Bit of an awkward moment, I'd say"" />",Poor Reception,,poor-reception,comic033108.jpg,"Bit of an awkward moment, I'd say"
337,357,2008-04-01 01:54:27,0,"<img src=""comics/comic040108.jpg"" title=""Every day is April Fools Day"" />",Is The Doctor In,,is-the-doctor-in,comic040108.jpg,Every day is April Fools Day
338,358,2008-04-02 02:23:24,0,"<img src='comics/comic040208.jpg' title=""this comic &copy; 2008, SW productions"" />",The Copy Writer,,the-copy-writer,comic040208.jpg,"this comic © 2008, SW productions"
339,359,2008-04-03 02:02:25,0,"<img src='comics/comic040308.jpg' title='How do you pronounce that, anyway?' />",The Copy Lefter,,the-copy-lefter,comic040308.jpg,"How do you pronounce that, anyway?"
340,360,2008-04-04 01:15:28,0,"<img src=""comics/comic040408.jpg"" title=""The United States Government owns 4% of this comic"" />",The Copyright Dilemma,,the-copyright-dilemma,comic040408.jpg,The United States Government owns 4% of this comic
341,361,2008-04-07 01:05:06,0,"<img src=""comics/comic040708.jpg"" title=""whatta guy"" />",Social Niceties,,social-niceties,comic040708.jpg,whatta guy
342,362,2008-04-08 01:51:09,0,"<img src=""comics/comic040808.jpg"" title=""Rather flattering"" />",Doing the Dance,,doing-the-dance,comic040808.jpg,Rather flattering
343,363,2008-04-09 02:25:48,0,"<img src=""comics/comic040908.jpg"" title=""if you can't beat 'em, go eat breakfast"" />",A Picture Is Worth A Thousand Words,,a-picture-is-worth-a-thousand-words,comic040908.jpg,"if you can't beat 'em, go eat breakfast"
344,364,2008-04-10 01:57:24,0,"<img src=""comics/comic041008.jpg"" title=""Through the looking glass"" />",Responsibilimity,,responsibilimity,comic041008.jpg,Through the looking glass
345,365,2008-04-11 01:23:06,0,"<img src=""comics/comic041108.jpg"" title=""pwned!"" />",The Millionaire,,the-millionaire,comic041108.jpg,pwned!
346,366,2008-04-14 01:21:24,0,"<img src=""comics/comic041408.jpg"" title=""A defining-off is called for"" />","Umbrage, and the taking thereof",,umbrage-and-the-taking-thereof,comic041408.jpg,A defining-off is called for
347,367,2008-04-15 01:13:49,0,"<img src=""comics/comic041508.jpg"" title=""The only worst thing than overly competitive people are those with no right to be"" />",Hippopotamus,,hippopotamus,comic041508.jpg,The only worst thing than overly competitive people are those with no right to be
348,368,2008-04-16 01:47:11,0,"<img src=""comics/comic041608.jpg"" title=""Can't argue with that"" />",Redhanded,,redhanded,comic041608.jpg,Can't argue with that
349,369,2008-04-17 01:29:06,0,"<img src=""comics/comic041708.jpg"" title=""It's a joke"" />",Knock Knock,,knock-knock,comic041708.jpg,It's a joke
350,370,2008-04-18 01:25:58,0,"<img src=""comics/comic041808.jpg"" title=""He can bake cookies"" />",He Has Arrived,,he-has-arrived,comic041808.jpg,He can bake cookies
351,371,2008-04-21 01:02:15,0,"<img src=""comics/comic042108.jpg"" title=""nothing like a near-death experience to give you a little perspective"" />",Do You Have Any Medicine?,,do-you-have-any-medicine,comic042108.jpg,nothing like a near-death experience to give you a little perspective
352,372,2008-04-22 01:46:58,0,"<img src=""comics/comic042208.jpg"" title=""He must mean power of the spoken word"" />",Asparagus,,asparagus,comic042208.jpg,He must mean power of the spoken word
353,373,2008-04-23 01:24:05,0,"<img src=""comics/comic042308.jpg"" title=""the fifth OF WHISKEY!"" />",Nice Bowtie!,,nice-bowtie,comic042308.jpg,the fifth OF WHISKEY!
354,374,2008-04-24 01:05:00,0,"<img src=""comics/comic042408.jpg"" title=""Beard Warrior"" />",El Beardo,,el-beardo,comic042408.jpg,Beard Warrior
355,375,2008-04-25 01:57:57,0,"<img src=""comics/comic042508.jpg"" title=""hey, at least he didn't bluescreen"" />",Hard Reset,,hard-reset,comic042508.jpg,"hey, at least he didn't bluescreen"
356,376,2008-04-28 01:54:05,0,"<img src=""comics/comic042808.jpg"" title=""First try"" />",Charades,,charades,comic042808.jpg,First try
357,377,2008-04-29 01:01:01,0,"<img src=""comics/comic042908.jpg"" title=""If you don't get it, you're not nerdy enough.  Or you didn't read it aloud."" />",Biological Humor,,biological-humor,comic042908.jpg,"If you don't get it, you're not nerdy enough.  Or you didn't read it aloud."
358,378,2008-04-30 01:53:05,0,"<img src=""comics/comic043008.jpg"" title=""The best defense is a good offense"" />",Sneak Attack,,sneak-attack,comic043008.jpg,The best defense is a good offense
359,379,2008-05-01 01:06:51,0,"<img src=""comics/comic050108.jpg"" title=""details, details"" />",A Modest Proposal,,a-modest-proposal,comic050108.jpg,"details, details"
360,380,2008-05-02 01:02:37,0,"<img src=""comics/comic050208.jpg"" title=""What a tease"" />",Cold Feet,,cold-feet,comic050208.jpg,What a tease
361,381,2008-05-05 01:29:53,0,"<img src=""comics/comic050508.jpg"" title=""Saved"" />",A Sly Proposal,,a-sly-proposal,comic050508.jpg,Saved
362,382,2008-05-06 01:34:20,0,"<img src=""comics/comic050608.jpg"" title=""The only hope"" />","That ""Thing""",,that-thing,comic050608.jpg,The only hope
363,383,2008-05-07 01:30:29,0,"<img src=""comics/comic050708.jpg"" title=""boggle is a registered trademark of parker brothers and hasbro &copy;""/>",He Who Must Not Be Named,,he-who-must-not-be-named,comic050708.jpg,boggle is a registered trademark of parker brothers and hasbro ©
364,384,2008-05-08 01:49:25,0,"<img src=""comics/comic050808.jpg"" title=""Huzzah indeed"" />",The inmates at the zoo,,the-inmates-at-the-zoo,comic050808.jpg,Huzzah indeed
365,385,2008-05-09 01:52:10,0,"<img src=""comics/comic050908.jpg"" title=""deja moo"" />",An Old Classic,,an-old-classic,comic050908.jpg,deja moo
366,386,2008-05-12 01:40:53,0,"<img src=""comics/comic051208.jpg"" title=""mooooooo"" />",The Interrupting Cow,,the-interrupting-cow,comic051208.jpg,mooooooo
367,387,2008-05-13 01:20:01,0,"<img src=""comics/comic051308.jpg"" title=""The level, as playing field"" />",Checkmated Again,,checkmated-again,comic051308.jpg,"The level, as playing field"
368,388,2008-05-14 05:55:58,0,"<img src=""comics/comic051408.jpg"" title=""Robot tongues"" />",Hoo boy,,hoo-boy,comic051408.jpg,Robot tongues
369,389,2008-05-15 02:21:24,0,"<img src=""comics/comic051508.jpg"" title=""Only if you're a moth"" />",The Personality Test,,the-personality-test,comic051508.jpg,Only if you're a moth
370,390,2008-05-16 02:50:15,0,"<img src=""comics/comic051608.jpg"" title=""i'm not sure i understand"" />",How To Cheat Poorly,,how-to-cheat-poorly,comic051608.jpg,i'm not sure i understand
371,391,2008-05-19 01:03:44,0,"<img src=""comics/comic051908.jpg"" title=""... sister ..."" />",Sisterhood,,sisterhood,comic051908.jpg,... sister ...
372,392,2008-05-20 01:53:51,0,"<img src=""comics/comic052008.jpg"" title=""Sisters are a dangerous thing"" />",So Can I Meet Her,,so-can-i-meet-her,comic052008.jpg,Sisters are a dangerous thing
373,393,2008-05-21 01:21:42,0,"<img src=""comics/comic052108.jpg"" title=""someone tell me what's going on"" />",The Daily Duties,,the-daily-duties,comic052108.jpg,someone tell me what's going on
374,394,2008-05-22 02:04:06,0,"<img src=""comics/comic052208.jpg"" title=""duh, mahjong isn't even a card game"" />",The Secretary,,the-secretary,comic052208.jpg,"duh, mahjong isn't even a card game"
375,395,2008-05-23 01:20:04,0,"<img src=""comics/comic052308.jpg"" title=""and don't get me started on the drivetrain"" />",The Mechanic,,the-mechanic,comic052308.jpg,and don't get me started on the drivetrain
376,396,2008-05-26 01:29:45,0,"<img src=""comics/comic052608.jpg"" title=""hey, whatever works for ya"" />",The Guru,,the-guru,comic052608.jpg,"hey, whatever works for ya"
